ordinal,item,itemLabel,inception,inceptionPrecision,abolished,abolishedPrecision,replaces,replacesLabel,replacedBy,replacedByLabel
,Q113661750,Manuel Marrero Cruz Cabinet,2019-12-21,11,,,,,,
