item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q114436672,,,,false,,,,
Q114436688,NormalRank,Q6581097,true,false,,,,
Q114436689,,,,false,,,,
Q114436910,NormalRank,Q6581097,true,false,,,,
Q114436923,NormalRank,Q6581072,true,false,,,,
Q114437436,NormalRank,Q6581072,true,false,,,,
Q114437461,NormalRank,Q6581097,true,false,,,,
Q114437476,NormalRank,Q6581097,true,false,,,,
Q1343579,NormalRank,Q6581097,true,true,false,false,false,true
Q1345182,NormalRank,Q6581097,true,true,false,false,false,true
Q1345182,NormalRank,Q6581097,true,true,false,false,false,false
Q1345182,NormalRank,Q6581097,true,true,true,false,false,false
Q1369810,NormalRank,Q6581097,true,false,,,,
Q1388860,NormalRank,Q6581097,true,false,,,,
Q15837933,NormalRank,Q6581097,true,false,,,,
Q15842341,NormalRank,Q6581097,true,false,,,,
Q1617861,NormalRank,Q6581097,true,false,,,,
Q16190513,NormalRank,Q6581097,true,false,,,,
Q1709592,NormalRank,Q6581097,true,false,,,,
Q17113466,NormalRank,Q6581097,true,false,,,,
Q17769768,NormalRank,Q6581097,true,false,,,,
Q1898550,NormalRank,Q6581097,true,false,,,,
Q1932603,NormalRank,Q6581097,true,false,,,,
Q253736,NormalRank,Q6581072,true,true,false,false,false,true
Q2646349,NormalRank,Q6581097,true,true,true,false,false,false
Q2886425,NormalRank,Q6581097,true,false,,,,
Q313729,NormalRank,Q6581097,true,true,false,false,false,true
Q313729,NormalRank,Q6581097,true,true,true,false,false,false
Q313729,NormalRank,Q6581097,true,true,true,true,false,false
Q318484,NormalRank,Q6581097,true,false,,,,
Q318528,NormalRank,Q6581097,true,false,,,,
Q3187628,NormalRank,Q6581097,true,false,,,,
Q3434491,NormalRank,Q6581097,true,false,,,,
Q43977888,NormalRank,Q6581072,true,false,,,,
Q44008791,NormalRank,Q6581097,true,false,,,,
Q44008911,NormalRank,Q6581097,true,false,,,,
Q44008930,NormalRank,Q6581097,true,false,,,,
Q44573220,NormalRank,Q6581097,true,false,,,,
Q4776586,NormalRank,Q6581097,true,false,,,,
Q5042321,NormalRank,Q6581097,true,false,,,,
Q51954822,NormalRank,Q6581097,true,false,,,,
Q53871460,NormalRank,Q6581097,true,false,,,,
Q5646406,NormalRank,Q6581097,true,false,,,,
Q5670557,NormalRank,Q6581097,true,false,,,,
Q5696752,NormalRank,Q6581097,true,false,,,,
Q5750320,NormalRank,Q6581097,true,false,,,,
Q6069538,NormalRank,Q6581097,true,false,,,,
Q6110785,NormalRank,Q6581097,true,false,,,,
Q6278251,NormalRank,Q6581097,true,false,,,,
Q6550193,NormalRank,Q6581072,true,true,false,false,false,true
Q66421220,NormalRank,Q6581072,true,false,,,,
Q66421513,NormalRank,Q6581097,true,false,,,,
Q6760149,NormalRank,Q6581072,true,false,,,,
Q6774124,NormalRank,Q6581072,true,false,,,,
Q6782166,NormalRank,Q6581072,true,true,false,false,false,true
Q7107144,NormalRank,Q6581097,true,false,,,,
Q7357366,NormalRank,Q6581097,true,false,,,,
Q7367036,NormalRank,Q6581072,true,true,true,false,false,false
Q7406446,NormalRank,Q6581097,true,false,,,,
Q7879043,NormalRank,Q6581097,true,false,,,,
Q79358625,NormalRank,Q6581097,true,false,,,,
Q8076743,NormalRank,Q6581097,true,false,,,,
Q85847047,NormalRank,Q6581097,true,false,,,,
Q959399,NormalRank,Q6581097,true,true,false,false,false,true
Q11256,NormalRank,Q6581097,true,true,false,false,false,true
Q11256,NormalRank,Q6581097,true,true,true,false,false,false
Q11256,NormalRank,Q6581097,true,true,true,true,false,false
Q46809,NormalRank,Q6581097,true,true,false,false,false,true
Q46809,NormalRank,Q6581097,true,true,true,true,false,false
Q46809,NormalRank,Q6581097,true,true,true,false,false,false
Q58183,NormalRank,Q6581097,true,false,,,,
