item,itemLabel,startDate,endDate,sourceDate,psid
Q5646406,José Luis Rodríguez García,1995,2009,2022-10-06,Q5646406-C6D8587B-63F1-4F2C-BE05-FE6E94B7A2C9
Q1898550,Marino Alberto Murillo Jorge,2009,2011,2022-10-06,Q1898550-3D45A47E-2339-4E82-AC89-3CCB78F853DD
Q53871460,Adel Yzquierdo Rodríguez,2011,2014,2022-10-06,Q53871460-9FAEED99-B04C-48AD-8D03-AB9A6BFB9088
Q1898550,Marino Alberto Murillo Jorge,2014,2016,2022-10-06,Q1898550-FB9E7D6C-FD4E-4DAB-AC2E-6F9482B80294
Q15842341,Ricardo Cabrisas Ruiz,2016-07,2019-12-21,2022-10-06,Q15842341-C071E8AB-0DB5-4125-9128-2E82B11BADB7
Q114436493,,2019-12-21,,,Q114436493-28B77B34-734B-487A-95A2-065D9EB31B26
