item,itemLabel,startDate,endDate,sourceDate,psid
Q114436236,Silvano Colás Sánchez,1993,2000,2022-10-06,Q114436236-6CB492F8-0E35-452F-8F40-FD124756F5D1
Q114436233,Ignacio González Planas,2000,2005,2022-10-06,Q114436233-FD9A0F1D-6B31-4952-951A-BE5FE5E9E0C3
Q1388860,Ramiro Valdés Menéndez,2005,2011,2022-10-06,Q1388860-FB8F6CF0-A9A9-4DB2-9192-995D6B1B02B5
Q114436235,Medardo Díaz Toledo,2011,2012,2022-10-06,Q114436235-63D08A18-1A6D-468E-8FBC-9639D8F61BF9
Q114436234,Maimir Mesa Ramos,2012,,2022-10-06,Q114436234-EACCFD16-D264-48D1-99A4-C3AA4C344994
